timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-29T20:10:47,codecarbon,ca50e6e9-42a3-40c5-abf2-ba8e551977c6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0653110979910707,5.706852259323423e-07,8.737951795120118e-06,42.5,0.0,5.803835391998291,7.549472742943585e-07,0.0,1.0188239980433537e-07,8.568296740986938e-07,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:10:47,codecarbon,ca50e6e9-42a3-40c5-abf2-ba8e551977c6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0716182969918008,6.169176603010267e-07,8.613967187346741e-06,42.5,0.0,5.803835391998291,8.162457326559687e-07,0.0,1.0999755138539005e-07,9.262432840413586e-07,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:11:13,codecarbon,8cf6b4ec-ea37-45d6-ba12-6210d513517c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0547017829958349,4.753265138324659e-07,8.689415368209438e-06,42.5,0.0,5.803835391998291,6.284907319948414e-07,0.0,8.5166891210958e-08,7.136576232057994e-07,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:11:13,codecarbon,8cf6b4ec-ea37-45d6-ba12-6210d513517c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0610761260031722,5.197036468804815e-07,8.509112821816637e-06,42.5,0.0,5.803835391998291,6.874517376672885e-07,0.0,9.283393672880672e-08,7.802856743960951e-07,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:11:36,codecarbon,24cea186-16bd-45ec-ad97-2291b55b4c53,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0621440940012689,6.549353431313618e-06,0.0001053897966744,42.5,536.4123857969686,5.803835391998291,7.138652160190557e-07,9.023062773999904e-06,9.630425625422953e-08,9.83323224627319e-06,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:11:36,codecarbon,24cea186-16bd-45ec-ad97-2291b55b4c53,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0697943940031109,6.606254309462591e-06,9.465307928840432e-05,42.5,0.0,5.803835391998291,7.893400451292917e-07,9.023062773999904e-06,1.0626069234042972e-07,9.918663511469626e-06,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:12:04,codecarbon,65478ed8-4c43-49eb-8c48-03f490f5be49,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0550234929978614,1.2337695585638402e-05,0.0002242259608294,42.5,1196.3988632644366,5.803835391998291,6.317960868121494e-07,1.7806680912000813e-05,8.540132745849334e-08,1.8523878326271457e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:12:04,codecarbon,65478ed8-4c43-49eb-8c48-03f490f5be49,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0621148439968237,1.2389034682431182e-05,0.0001994536874803,42.5,0.0,5.803835391998291,6.999028445837515e-07,1.7806680912000813e-05,9.437534832736377e-08,1.860095910491193e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:13:41,codecarbon,20768c72-2883-4550-8967-190073bccde6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0586924359959084,8.214883878050515e-06,0.0001399649501449,42.5,725.7962191053123,5.803835391998291,6.764223972418727e-07,1.1565842585999075e-05,9.160306895761668e-08,1.2333868052198564e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
2025-03-29T20:13:41,codecarbon,20768c72-2883-4550-8967-190073bccde6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0668766049930127,8.276423650350601e-06,0.0001237566358402,42.5,0.0,5.803835391998291,7.580528792055298e-07,1.1565842585999075e-05,1.0236871124589953e-07,1.2426264176450503e-05,United States,USA,colorado,,,Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-105.1897,39.7291,15.47689437866211,machine,N,1.0
